shipment_id,lane_id,origin,destination,carrier_id,carrier_name,distance_km,weight_kg,freight_cost_inr,cost_per_kg,transit_days_promised,transit_days_actual,on_time_delivery,delay_days,damage_loss_flag,is_monsoon,is_festival,shipment_date
SHP11002,L009,Mumbai,Hyderabad,C005,TCI Freight,711,10948.3,40291.57,3.68,2,2,1,0,0,0,0,2023-12-23
SHP11003,L005,Chennai,Hyderabad,C002,GATI Express,627,7171.4,24444.86,3.409,1,2,0,1,0,1,0,2023-07-19
SHP11004,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,5707.8,17561.42,3.077,2,2,1,0,0,1,0,2023-09-25
SHP11005,L001,Mumbai,Delhi,C005,TCI Freight,1415,9200.9,36827.06,4.003,3,4,0,1,0,0,0,2023-03-16
SHP11006,L001,Mumbai,Delhi,C005,TCI Freight,1415,2181.1,10393.65,4.765,3,3,1,0,0,1,0,2023-09-21
SHP11007,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,3526.6,11447.48,3.246,2,4,0,2,0,0,0,2024-03-29
SHP11008,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,7153.1,27487.63,3.843,3,3,1,0,0,0,0,2024-04-14
SHP11009,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,8359.4,24365.43,2.915,2,2,1,0,0,0,0,2024-05-08
SHP11010,L006,Pune,Ahmedabad,C006,Safexpress,475,2603.6,7130.03,2.739,2,2,1,0,0,1,0,2023-08-14
SHP11011,L005,Chennai,Hyderabad,C004,VRL Logistics,627,11956.1,35972.16,3.009,2,2,1,0,0,0,0,2023-12-28
SHP11012,L005,Chennai,Hyderabad,C002,GATI Express,627,9017.1,25878.31,2.87,1,1,1,0,0,0,1,2023-10-22
SHP11013,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,10991.6,30596.01,2.784,1,1,1,0,0,1,0,2023-07-02
SHP11014,L003,Mumbai,Bangalore,C005,TCI Freight,984,6889.3,30930.66,4.49,2,2,1,0,0,0,1,2023-10-03
SHP11015,L003,Mumbai,Bangalore,C004,VRL Logistics,984,2899.0,12199.34,4.208,2,2,1,0,0,1,0,2023-07-24
SHP11016,L005,Chennai,Hyderabad,C002,GATI Express,627,12487.7,41365.06,3.312,1,1,1,0,0,1,0,2023-08-23
SHP11017,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,8204.1,22684.9,2.765,2,2,1,0,0,1,0,2023-06-09
SHP11018,L001,Mumbai,Delhi,C006,Safexpress,1415,1077.4,3856.81,3.58,3,3,1,0,0,0,0,2024-05-19
SHP11019,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,4113.5,13609.2,3.308,2,2,1,0,0,0,0,2024-05-08
SHP11020,L006,Pune,Ahmedabad,C005,TCI Freight,475,1731.2,3955.81,2.285,1,2,0,1,0,0,1,2023-10-09
SHP11021,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,9583.0,33051.13,3.449,2,2,1,0,0,0,0,2024-02-12
SHP11022,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,8595.1,33230.08,3.866,2,2,1,0,0,1,0,2024-06-22
SHP11023,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,5748.9,17604.18,3.062,2,2,1,0,0,0,0,2024-05-29
SHP11024,L003,Mumbai,Bangalore,C004,VRL Logistics,984,4447.6,17431.09,3.919,3,3,1,0,0,0,0,2023-05-04
SHP11025,L005,Chennai,Hyderabad,C006,Safexpress,627,5581.0,17575.77,3.149,1,1,1,0,0,0,0,2023-01-09
SHP11026,L006,Pune,Ahmedabad,C005,TCI Freight,475,5721.0,13967.26,2.441,1,2,0,1,0,0,0,2023-04-14
SHP11027,L005,Chennai,Hyderabad,C002,GATI Express,627,8040.2,22017.68,2.738,1,1,1,0,0,1,0,2023-09-27
SHP11028,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,3605.2,11450.71,3.176,2,2,1,0,0,0,0,2024-01-10
SHP11029,L003,Mumbai,Bangalore,C004,VRL Logistics,984,4368.3,19073.11,4.366,2,2,1,0,0,0,0,2024-01-17
SHP11030,L005,Chennai,Hyderabad,C004,VRL Logistics,627,3295.2,8561.28,2.598,2,3,0,1,0,1,0,2023-07-04
SHP11031,L009,Mumbai,Hyderabad,C006,Safexpress,711,4417.7,15095.66,3.417,2,2,1,0,0,1,0,2023-08-23
SHP11032,L003,Mumbai,Bangalore,C005,TCI Freight,984,1769.9,6178.3,3.491,2,2,1,0,0,0,0,2024-03-18
SHP11033,L003,Mumbai,Bangalore,C004,VRL Logistics,984,3723.1,14112.87,3.791,2,2,1,0,0,0,0,2023-01-10
SHP11034,L003,Mumbai,Bangalore,C006,Safexpress,984,3909.2,16373.08,4.188,3,3,1,0,0,1,0,2024-06-13
SHP11035,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,3470.0,9980.38,2.876,2,2,1,0,0,1,0,2023-09-14
SHP11036,L001,Mumbai,Delhi,C004,VRL Logistics,1415,3914.2,14913.54,3.81,3,3,1,0,0,0,0,2023-04-12
SHP11037,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,5998.3,20142.78,3.358,3,3,1,0,0,0,0,2024-05-02
SHP11038,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,1554.9,4717.19,3.034,1,1,1,0,0,0,0,2024-01-05
SHP11039,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,4491.5,11624.25,2.588,1,1,1,0,0,0,0,2023-01-21
SHP11040,L009,Mumbai,Hyderabad,C002,GATI Express,711,2442.1,7375.86,3.02,2,2,1,0,0,1,0,2023-06-28
SHP11041,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,4968.3,15145.67,3.048,2,2,1,0,0,0,0,2024-04-02
SHP11042,L005,Chennai,Hyderabad,C004,VRL Logistics,627,1585.3,4938.51,3.115,1,1,1,0,0,0,0,2023-05-29
SHP11043,L005,Chennai,Hyderabad,C004,VRL Logistics,627,3880.5,9877.03,2.545,1,1,1,0,0,0,0,2024-02-19
SHP11044,L005,Chennai,Hyderabad,C002,GATI Express,627,6802.9,21278.17,3.128,1,1,1,0,0,0,1,2023-11-18
SHP11045,L005,Chennai,Hyderabad,C005,TCI Freight,627,13156.8,44285.88,3.366,1,1,1,0,0,0,0,2024-02-09
SHP11046,L005,Chennai,Hyderabad,C006,Safexpress,627,10242.6,29551.94,2.885,1,1,1,0,1,1,0,2024-06-17
SHP11047,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,5335.3,18897.92,3.542,3,3,1,0,0,0,0,2023-05-09
SHP11048,L005,Chennai,Hyderabad,C006,Safexpress,627,13651.7,35964.23,2.634,1,1,1,0,0,0,0,2023-03-23
SHP11049,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,4699.2,20564.63,4.376,2,2,1,0,0,0,0,2023-03-07
SHP11050,L001,Mumbai,Delhi,C004,VRL Logistics,1415,4171.9,15531.04,3.723,2,2,1,0,0,1,0,2024-06-20
SHP11051,L009,Mumbai,Hyderabad,C002,GATI Express,711,9252.6,33732.89,3.646,3,3,1,0,0,0,0,2023-03-28
SHP11052,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,5751.2,15933.09,2.77,1,1,1,0,0,1,0,2023-08-23
SHP11053,L006,Pune,Ahmedabad,C006,Safexpress,475,2314.5,5985.06,2.586,1,1,1,0,0,0,0,2023-05-10
SHP11054,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,1396.9,5174.95,3.705,3,3,1,0,0,0,0,2023-02-05
SHP11055,L005,Chennai,Hyderabad,C004,VRL Logistics,627,8252.5,28173.05,3.414,2,2,1,0,0,0,0,2024-04-23
SHP11056,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,2849.2,9174.79,3.22,3,3,1,0,0,0,0,2023-05-19
SHP11057,L009,Mumbai,Hyderabad,C005,TCI Freight,711,3200.2,11032.91,3.448,3,3,1,0,0,0,0,2024-04-12
SHP11058,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,2532.8,8431.41,3.329,3,5,0,2,0,1,0,2024-06-20
SHP11059,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,5610.1,15122.22,2.696,2,2,1,0,0,0,0,2024-05-08
SHP11060,L001,Mumbai,Delhi,C004,VRL Logistics,1415,9975.0,41655.0,4.176,2,2,1,0,0,0,1,2023-11-12
SHP11061,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,5521.8,21678.65,3.926,2,2,1,0,0,0,0,2023-01-11
SHP11062,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,6280.2,24754.55,3.942,2,2,1,0,0,0,1,2023-10-21
SHP11063,L006,Pune,Ahmedabad,C004,VRL Logistics,475,4086.0,11420.92,2.795,1,1,1,0,0,0,1,2023-11-03
SHP11064,L005,Chennai,Hyderabad,C005,TCI Freight,627,11074.6,33461.19,3.021,1,2,0,1,0,1,0,2023-08-25
SHP11065,L003,Mumbai,Bangalore,C004,VRL Logistics,984,7430.4,26469.77,3.562,2,2,1,0,0,0,0,2024-03-23
SHP11066,L006,Pune,Ahmedabad,C004,VRL Logistics,475,8082.7,17735.94,2.194,1,1,1,0,0,1,0,2023-08-14
SHP11067,L003,Mumbai,Bangalore,C005,TCI Freight,984,4834.8,19786.17,4.092,2,2,1,0,0,0,1,2023-10-06
SHP11068,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,4713.8,16785.97,3.561,2,2,1,0,0,0,0,2024-02-27
SHP11069,L003,Mumbai,Bangalore,C002,GATI Express,984,8383.3,34179.28,4.077,2,2,1,0,0,0,1,2023-10-24
SHP11070,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,15733.0,52087.05,3.311,3,3,1,0,1,0,1,2023-10-06
SHP11071,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,2120.5,6989.19,3.296,2,2,1,0,0,0,0,2023-01-20
SHP11072,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,3430.2,10088.54,2.941,2,2,1,0,0,1,0,2023-07-10
SHP11073,L003,Mumbai,Bangalore,C006,Safexpress,984,2525.0,8183.3,3.241,3,3,1,0,0,0,0,2024-03-24
SHP11074,L001,Mumbai,Delhi,C002,GATI Express,1415,3325.9,12935.31,3.889,2,2,1,0,0,0,0,2023-01-16
SHP11075,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,4920.2,12451.67,2.531,1,1,1,0,0,0,0,2024-05-25
SHP11076,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,1935.5,7069.17,3.652,2,2,1,0,0,0,0,2023-03-24
SHP11077,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,4101.5,9405.43,2.293,1,1,1,0,0,0,0,2024-04-26
SHP11078,L005,Chennai,Hyderabad,C004,VRL Logistics,627,3014.7,10413.43,3.454,1,1,1,0,0,0,0,2023-01-13
SHP11079,L003,Mumbai,Bangalore,C004,VRL Logistics,984,3541.3,14912.53,4.211,2,2,1,0,0,0,0,2024-03-29
SHP11080,L001,Mumbai,Delhi,C002,GATI Express,1415,5973.0,28093.19,4.703,3,3,1,0,0,0,0,2024-04-16
SHP11081,L009,Mumbai,Hyderabad,C006,Safexpress,711,3760.3,11495.98,3.057,2,2,1,0,0,1,0,2023-08-02
SHP11082,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,5212.6,16702.01,3.204,2,3,0,1,0,1,0,2023-06-12
SHP11083,L009,Mumbai,Hyderabad,C005,TCI Freight,711,10694.9,33765.23,3.157,2,2,1,0,0,0,0,2023-05-06
SHP11084,L005,Chennai,Hyderabad,C002,GATI Express,627,5192.9,17352.66,3.342,1,1,1,0,0,0,0,2024-01-05
SHP11085,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,5717.8,21770.15,3.807,3,3,1,0,0,1,0,2023-08-30
SHP11086,L001,Mumbai,Delhi,C002,GATI Express,1415,8279.1,31012.56,3.746,3,3,1,0,0,0,1,2023-10-10
SHP11087,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,3739.4,15974.8,4.272,3,3,1,0,0,0,0,2023-02-13
SHP11088,L006,Pune,Ahmedabad,C006,Safexpress,475,8313.4,23272.93,2.799,1,1,1,0,1,1,0,2023-06-08
SHP11089,L003,Mumbai,Bangalore,C002,GATI Express,984,11891.8,49259.48,4.142,2,2,1,0,0,0,0,2024-05-26
SHP11090,L005,Chennai,Hyderabad,C006,Safexpress,627,1837.8,5193.35,2.826,1,1,1,0,0,0,0,2023-03-03
SHP11091,L003,Mumbai,Bangalore,C006,Safexpress,984,3883.6,15063.83,3.879,2,4,0,2,0,0,0,2023-04-20
SHP11092,L005,Chennai,Hyderabad,C005,TCI Freight,627,2547.2,8174.44,3.209,1,1,1,0,0,0,0,2023-12-22
SHP11093,L001,Mumbai,Delhi,C006,Safexpress,1415,5878.4,27245.6,4.635,2,2,1,0,0,0,0,2024-01-22
SHP11094,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,17075.2,49672.82,2.909,2,2,1,0,0,0,0,2024-05-11
SHP11095,L005,Chennai,Hyderabad,C005,TCI Freight,627,3931.0,11951.04,3.04,1,1,1,0,0,0,0,2024-05-16
SHP11096,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,2781.2,8741.89,3.143,3,4,0,1,0,0,1,2023-11-28
SHP11097,L009,Mumbai,Hyderabad,C005,TCI Freight,711,14022.5,45030.23,3.211,2,3,0,1,0,1,0,2023-06-14
SHP11098,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,2533.5,6197.51,2.446,2,2,1,0,0,1,0,2023-09-27
SHP11099,L001,Mumbai,Delhi,C006,Safexpress,1415,8556.0,39772.37,4.648,2,2,1,0,0,1,0,2024-06-02
SHP11100,L001,Mumbai,Delhi,C005,TCI Freight,1415,5639.7,22113.36,3.921,3,3,1,0,0,0,0,2024-01-08
SHP11101,L001,Mumbai,Delhi,C006,Safexpress,1415,13733.6,59609.08,4.34,2,2,1,0,0,0,0,2024-02-01
SHP11102,L006,Pune,Ahmedabad,C005,TCI Freight,475,2379.3,5645.46,2.373,2,2,1,0,0,1,0,2023-06-07
SHP11103,L006,Pune,Ahmedabad,C006,Safexpress,475,4259.9,9411.07,2.209,1,1,1,0,0,0,1,2023-11-26
SHP11104,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,8195.2,39779.78,4.854,2,2,1,0,0,0,0,2023-05-13
SHP11105,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,10413.7,35004.01,3.361,2,2,1,0,0,0,0,2024-05-12
SHP11106,L009,Mumbai,Hyderabad,C006,Safexpress,711,4315.5,13665.25,3.167,3,3,1,0,0,0,0,2024-02-02
SHP11107,L009,Mumbai,Hyderabad,C006,Safexpress,711,8230.4,24958.64,3.032,2,2,1,0,0,1,0,2023-09-20
SHP11108,L009,Mumbai,Hyderabad,C006,Safexpress,711,2494.6,9091.02,3.644,2,3,0,1,0,0,0,2023-03-14
SHP11109,L003,Mumbai,Bangalore,C006,Safexpress,984,20889.6,80477.57,3.853,2,3,0,1,0,0,0,2024-05-18
SHP11110,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,6336.0,30017.1,4.738,2,2,1,0,0,0,0,2024-03-01
SHP11111,L001,Mumbai,Delhi,C005,TCI Freight,1415,17127.8,62169.81,3.63,3,3,1,0,0,1,0,2023-09-30
SHP11112,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,4724.0,23535.26,4.982,2,2,1,0,0,0,0,2023-03-21
SHP11113,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,6440.7,26641.55,4.136,3,3,1,0,0,1,0,2023-08-25
SHP11114,L003,Mumbai,Bangalore,C005,TCI Freight,984,1973.7,8016.54,4.062,3,3,1,0,0,1,0,2023-09-12
SHP11115,L003,Mumbai,Bangalore,C005,TCI Freight,984,4271.2,14395.37,3.37,3,3,1,0,0,0,0,2024-03-01
SHP11116,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,6359.7,21348.16,3.357,3,3,1,0,0,0,0,2024-04-14
SHP11117,L001,Mumbai,Delhi,C002,GATI Express,1415,6374.3,26518.93,4.16,3,3,1,0,0,1,0,2023-07-04
SHP11118,L005,Chennai,Hyderabad,C006,Safexpress,627,1975.1,6870.21,3.478,2,3,0,1,0,1,0,2023-06-11
SHP11119,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,898.5,2688.79,2.993,2,2,1,0,0,0,1,2023-11-19
SHP11120,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,3839.7,11142.99,2.902,2,2,1,0,0,0,0,2024-02-27
SHP11121,L005,Chennai,Hyderabad,C005,TCI Freight,627,9821.6,29649.55,3.019,2,2,1,0,0,1,0,2023-09-04
SHP11122,L006,Pune,Ahmedabad,C005,TCI Freight,475,5509.6,16343.93,2.966,1,1,1,0,0,1,0,2023-09-18
SHP11123,L006,Pune,Ahmedabad,C004,VRL Logistics,475,6435.2,13869.98,2.155,2,2,1,0,0,0,0,2023-01-01
SHP11124,L005,Chennai,Hyderabad,C005,TCI Freight,627,6451.7,16788.05,2.602,2,2,1,0,0,0,0,2023-01-17
SHP11125,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,2726.1,7314.25,2.683,1,1,1,0,0,0,1,2023-11-04
SHP11126,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,2758.3,8230.6,2.984,2,2,1,0,0,0,1,2023-10-10
SHP11127,L009,Mumbai,Hyderabad,C005,TCI Freight,711,4341.8,11618.41,2.676,2,3,0,1,0,1,0,2023-06-08
SHP11128,L005,Chennai,Hyderabad,C002,GATI Express,627,1324.5,3758.39,2.838,1,1,1,0,0,0,0,2023-05-22
SHP11129,L009,Mumbai,Hyderabad,C002,GATI Express,711,9762.5,34315.34,3.515,2,3,0,1,0,1,0,2023-08-27
SHP11130,L001,Mumbai,Delhi,C005,TCI Freight,1415,4133.5,20333.87,4.919,3,3,1,0,0,0,0,2024-02-14
SHP11131,L001,Mumbai,Delhi,C006,Safexpress,1415,3071.0,11744.02,3.824,2,2,1,0,0,0,1,2023-11-29
SHP11132,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,2389.2,8189.95,3.428,2,2,1,0,0,0,1,2023-11-04
SHP11133,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,3876.1,14090.52,3.635,2,2,1,0,0,0,0,2023-03-22
SHP11134,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,1980.9,6753.28,3.409,1,1,1,0,0,0,0,2024-03-20
SHP11135,L001,Mumbai,Delhi,C002,GATI Express,1415,5960.8,28092.09,4.713,3,3,1,0,0,0,0,2023-01-12
SHP11136,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,5626.0,12157.98,2.161,2,2,1,0,0,0,1,2023-11-09
SHP11137,L009,Mumbai,Hyderabad,C005,TCI Freight,711,7447.5,23683.84,3.18,2,2,1,0,0,1,0,2023-06-03
SHP11138,L003,Mumbai,Bangalore,C002,GATI Express,984,3165.9,13306.28,4.203,3,3,1,0,0,0,0,2023-02-21
SHP11139,L006,Pune,Ahmedabad,C004,VRL Logistics,475,14630.1,33931.96,2.319,1,1,1,0,0,0,0,2024-05-31
SHP11140,L005,Chennai,Hyderabad,C004,VRL Logistics,627,4275.8,11998.8,2.806,1,2,0,1,0,1,0,2023-06-01
SHP11141,L006,Pune,Ahmedabad,C005,TCI Freight,475,9885.0,24458.38,2.474,2,2,1,0,0,0,0,2023-02-20
SHP11142,L001,Mumbai,Delhi,C004,VRL Logistics,1415,20133.2,94777.5,4.708,2,2,1,0,0,0,0,2024-05-28
SHP11143,L003,Mumbai,Bangalore,C002,GATI Express,984,993.7,3471.48,3.493,3,3,1,0,0,0,0,2024-05-07
SHP11144,L006,Pune,Ahmedabad,C006,Safexpress,475,12143.9,32351.32,2.664,2,2,1,0,0,1,0,2023-07-20
SHP11145,L009,Mumbai,Hyderabad,C002,GATI Express,711,3244.5,9486.56,2.924,2,2,1,0,0,1,0,2023-09-06
SHP11146,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,3215.9,8724.03,2.713,1,2,0,1,1,0,0,2023-04-02
SHP11147,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,8211.8,19754.68,2.406,1,1,1,0,0,0,0,2023-12-23
SHP11148,L009,Mumbai,Hyderabad,C006,Safexpress,711,3172.4,8941.86,2.819,2,2,1,0,0,0,0,2023-01-25
SHP11149,L005,Chennai,Hyderabad,C005,TCI Freight,627,6104.9,15952.14,2.613,2,2,1,0,0,0,0,2024-03-28
SHP11150,L001,Mumbai,Delhi,C002,GATI Express,1415,6440.5,26531.75,4.12,3,3,1,0,0,1,0,2023-07-24
SHP11151,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,1600.6,7946.89,4.965,2,2,1,0,0,0,0,2023-02-25
SHP11152,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,6206.7,25774.86,4.153,2,2,1,0,0,0,0,2023-01-15
SHP11153,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,5715.2,20594.38,3.603,2,2,1,0,0,0,0,2024-04-05
SHP11154,L003,Mumbai,Bangalore,C006,Safexpress,984,9220.9,36484.74,3.957,2,2,1,0,0,1,0,2023-08-05
SHP11155,L005,Chennai,Hyderabad,C005,TCI Freight,627,13269.8,42541.29,3.206,2,2,1,0,0,0,0,2024-05-09
SHP11156,L003,Mumbai,Bangalore,C006,Safexpress,984,3927.7,15732.0,4.005,2,4,0,2,0,0,0,2023-01-19
SHP11157,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,3625.1,9788.57,2.7,2,3,0,1,0,1,0,2023-09-19
SHP11158,L003,Mumbai,Bangalore,C006,Safexpress,984,1563.0,6015.05,3.848,2,2,1,0,0,0,1,2023-10-05
SHP11159,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,10839.8,43021.28,3.969,3,3,1,0,0,0,0,2024-02-02
SHP11160,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,4658.5,15584.65,3.345,1,1,1,0,0,0,0,2023-01-20
SHP11161,L006,Pune,Ahmedabad,C002,GATI Express,475,4805.2,14317.26,2.98,2,2,1,0,1,0,0,2024-01-25
SHP11162,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,8698.7,37851.47,4.351,3,3,1,0,0,0,0,2024-05-11
SHP11163,L003,Mumbai,Bangalore,C002,GATI Express,984,2663.3,10588.52,3.976,2,3,0,1,0,0,0,2024-05-27
SHP11164,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,10159.3,40822.54,4.018,3,3,1,0,0,1,0,2023-09-11
SHP11165,L006,Pune,Ahmedabad,C004,VRL Logistics,475,4182.2,10156.19,2.428,1,1,1,0,0,1,0,2023-06-10
SHP11166,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,1493.3,5190.61,3.476,1,1,1,0,0,0,1,2023-11-06
SHP11167,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,3408.4,9934.06,2.915,3,3,1,0,0,0,0,2023-03-05
SHP11168,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,4882.6,11023.66,2.258,1,1,1,0,0,0,1,2023-10-14
SHP11169,L006,Pune,Ahmedabad,C006,Safexpress,475,3312.7,9155.15,2.764,1,1,1,0,0,0,0,2023-05-21
SHP11170,L009,Mumbai,Hyderabad,C006,Safexpress,711,5717.6,16556.98,2.896,2,2,1,0,0,1,0,2023-08-21
SHP11171,L003,Mumbai,Bangalore,C004,VRL Logistics,984,2412.4,8848.56,3.668,3,3,1,0,0,0,1,2023-11-16
SHP11172,L009,Mumbai,Hyderabad,C002,GATI Express,711,3029.6,8438.51,2.785,3,3,1,0,0,1,0,2023-07-31
SHP11173,L009,Mumbai,Hyderabad,C006,Safexpress,711,2192.2,6511.41,2.97,2,2,1,0,0,1,0,2023-07-27
SHP11174,L009,Mumbai,Hyderabad,C002,GATI Express,711,12590.2,42139.54,3.347,2,2,1,0,0,0,0,2024-03-16
SHP11175,L009,Mumbai,Hyderabad,C002,GATI Express,711,2934.5,9506.94,3.24,2,2,1,0,0,0,1,2023-11-22
SHP11176,L001,Mumbai,Delhi,C002,GATI Express,1415,2693.7,12495.55,4.639,2,3,0,1,0,0,1,2023-11-22
SHP11177,L005,Chennai,Hyderabad,C004,VRL Logistics,627,3129.2,9120.52,2.915,1,1,1,0,0,0,0,2024-02-26
SHP11178,L005,Chennai,Hyderabad,C002,GATI Express,627,3923.4,10195.03,2.599,1,2,0,1,0,1,0,2023-07-12
SHP11179,L001,Mumbai,Delhi,C005,TCI Freight,1415,9990.7,43994.58,4.404,3,3,1,0,0,0,1,2023-10-01
SHP11180,L003,Mumbai,Bangalore,C005,TCI Freight,984,3920.5,16247.39,4.144,2,2,1,0,1,1,0,2023-08-26
SHP11181,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,4342.5,12918.33,2.975,1,1,1,0,1,0,0,2024-05-03
SHP11182,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,8398.2,29893.9,3.56,2,3,0,1,0,0,0,2024-01-18
SHP11183,L006,Pune,Ahmedabad,C004,VRL Logistics,475,14731.9,33796.49,2.294,1,1,1,0,0,0,0,2023-05-21
SHP11184,L001,Mumbai,Delhi,C004,VRL Logistics,1415,1956.6,9718.02,4.967,2,2,1,0,0,0,0,2023-01-16
SHP11185,L003,Mumbai,Bangalore,C006,Safexpress,984,1590.8,5278.21,3.318,2,2,1,0,0,1,0,2023-07-27
SHP11186,L006,Pune,Ahmedabad,C005,TCI Freight,475,5492.3,13232.51,2.409,2,2,1,0,0,0,0,2024-05-16
SHP11187,L006,Pune,Ahmedabad,C002,GATI Express,475,6344.0,17789.77,2.804,1,1,1,0,0,0,0,2024-03-13
SHP11188,L009,Mumbai,Hyderabad,C006,Safexpress,711,2775.6,8256.0,2.974,3,3,1,0,0,0,0,2024-01-25
SHP11189,L009,Mumbai,Hyderabad,C006,Safexpress,711,3274.1,11738.38,3.585,3,3,1,0,0,1,0,2024-06-21
SHP11190,L001,Mumbai,Delhi,C005,TCI Freight,1415,8435.8,35781.66,4.242,2,2,1,0,0,0,0,2023-04-22
SHP11191,L001,Mumbai,Delhi,C002,GATI Express,1415,6442.9,26748.01,4.152,3,3,1,0,0,1,0,2024-06-15
SHP11192,L001,Mumbai,Delhi,C005,TCI Freight,1415,7641.7,35876.14,4.695,3,3,1,0,0,0,0,2024-02-01
SHP11193,L001,Mumbai,Delhi,C002,GATI Express,1415,14315.2,59481.35,4.155,2,2,1,0,0,0,1,2023-10-26
SHP11194,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,2617.3,7573.94,2.894,1,1,1,0,0,0,0,2024-04-17
SHP11195,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,7742.6,24296.15,3.138,2,2,1,0,0,1,0,2024-06-13
SHP11196,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,5827.0,13298.96,2.282,1,1,1,0,0,0,0,2024-05-27
SHP11197,L009,Mumbai,Hyderabad,C006,Safexpress,711,2717.0,8378.45,3.084,2,2,1,0,0,0,0,2023-05-19
SHP11198,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,7844.8,20722.24,2.642,1,1,1,0,0,1,0,2023-07-03
SHP11199,L003,Mumbai,Bangalore,C004,VRL Logistics,984,4801.0,17576.55,3.661,2,2,1,0,0,0,0,2023-04-03
SHP11200,L003,Mumbai,Bangalore,C006,Safexpress,984,2585.0,8742.05,3.382,2,2,1,0,0,0,0,2023-05-07
SHP11201,L006,Pune,Ahmedabad,C006,Safexpress,475,15473.0,39972.02,2.583,1,1,1,0,0,0,0,2024-01-07
SHP11202,L006,Pune,Ahmedabad,C006,Safexpress,475,5490.8,16231.0,2.956,2,2,1,0,0,1,0,2024-06-07
