shipment_id,lane_id,origin,destination,carrier_id,carrier_name,distance_km,weight_kg,freight_cost_inr,cost_per_kg,transit_days_promised,transit_days_actual,on_time_delivery,delay_days,damage_loss_flag,is_monsoon,is_festival,shipment_date,mode,freight_type
SHP21649,L303,Noida,Varanasi,C003,Delhivery Ltd,857,23533.0,66423.01,2.823,2,2,1,0,0,0,0,2023-12-13,LTL,Textiles
SHP21650,L481,Agra,Nashik,C006,Safexpress,1180,18895.8,70360.31,3.724,3,3,1,0,0,0,0,2024-02-10,FTL,FMCG
SHP21651,L305,Noida,Jabalpur,C002,GATI Express,832,20451.9,73008.04,3.57,2,5,0,3,0,0,0,2023-02-27,LTL,Textiles
SHP21652,L064,Indore,Jaipur,C001,BlueDart Logistics,607,16251.1,72163.13,4.441,2,2,1,0,0,1,0,2023-08-27,LTL,Textiles
SHP21653,L018,Noida,Kanpur,C006,Safexpress,471,8412.3,39082.46,4.646,1,1,1,0,1,0,1,2023-10-24,FTL,Pharma
SHP21654,L185,Guwahati,Jaipur,C007,Ekart Logistics,2057,13975.8,29914.57,2.14,3,3,1,0,0,0,0,2024-05-18,LTL,General Cargo
SHP21655,L544,Delhi,Surat,C002,GATI Express,1215,14748.8,48500.16,3.288,3,3,1,0,0,1,0,2023-08-06,FTL,Pharma
SHP21656,L035,Noida,Indore,C001,BlueDart Logistics,861,22922.4,105555.1,4.605,2,2,1,0,0,1,0,2024-06-07,LTL,Pharma
SHP21657,L267,Vadodara,Chennai,C004,VRL Logistics,1650,18977.2,54976.45,2.897,3,3,1,0,0,0,0,2024-02-07,FTL,Auto Parts
SHP21658,L014,Dehradun,Vijayawada,C008,XpressBees,2024,1206.0,4958.82,4.112,3,3,1,0,0,0,0,2024-02-20,FTL,FMCG
SHP21659,L375,Kochi,Bangalore,C002,GATI Express,458,1520.7,7324.03,4.816,1,1,1,0,0,1,0,2023-07-24,LTL,Pharma
SHP21660,L619,Jabalpur,Vijayawada,C004,VRL Logistics,973,22223.0,108059.58,4.863,2,2,1,0,0,1,0,2023-08-24,FTL,Electronics
SHP21661,L431,Jabalpur,Madurai,C004,VRL Logistics,1939,13021.9,40168.08,3.085,3,3,1,0,0,0,0,2023-12-08,FTL,Electronics
SHP21662,L010,Kochi,Ranchi,C007,Ekart Logistics,2301,18139.2,65348.19,3.603,3,3,1,0,0,0,0,2024-05-18,LTL,Textiles
SHP21663,L309,Patna,Jabalpur,C005,TCI Freight,767,19977.6,86594.61,4.335,2,2,1,0,0,0,0,2023-04-20,FTL,Auto Parts
SHP21664,L613,Delhi,Lucknow,C001,BlueDart Logistics,540,21500.6,114248.92,5.314,2,2,1,0,0,0,0,2024-01-26,FTL,FMCG
SHP21665,L615,Jabalpur,Chennai,C002,GATI Express,1461,1811.7,4988.66,2.754,3,3,1,0,0,0,0,2024-01-17,LTL,FMCG
SHP21666,L094,Amritsar,Thiruvananthapuram,C007,Ekart Logistics,3351,16513.8,50220.86,3.041,3,4,0,1,0,1,0,2023-09-27,LTL,Textiles
SHP21667,L116,Bhubaneswar,Kochi,C002,GATI Express,1992,23025.5,106030.4,4.605,3,3,1,0,0,0,0,2024-05-02,FTL,Electronics
SHP21668,L620,Bangalore,Delhi,C002,GATI Express,2270,2609.3,7362.95,2.822,3,3,1,0,0,0,1,2023-10-07,FTL,General Cargo
SHP21669,L130,Mangalore,Jaipur,C008,XpressBees,2027,2050.5,9065.89,4.421,3,3,1,0,0,0,0,2024-01-22,LTL,Auto Parts
SHP21670,L437,Jaipur,Chandigarh,C008,XpressBees,564,11095.9,40277.62,3.63,2,2,1,0,1,0,0,2023-02-15,LTL,Textiles
SHP21671,L094,Amritsar,Thiruvananthapuram,C005,TCI Freight,3351,18112.3,49074.28,2.709,3,3,1,0,0,1,0,2023-07-12,FTL,Auto Parts
SHP21672,L225,Visakhapatnam,Bhubaneswar,C001,BlueDart Logistics,508,24898.0,53641.02,2.154,2,2,1,0,0,0,0,2024-05-15,LTL,Electronics
SHP21673,L091,Coimbatore,Chandigarh,C005,TCI Freight,2848,9418.9,38553.18,4.093,3,3,1,0,0,1,0,2023-06-17,FTL,Electronics
SHP21674,L112,Surat,Vadodara,C003,Delhivery Ltd,168,8357.4,35415.32,4.238,1,1,1,0,0,0,0,2024-01-17,FTL,General Cargo
SHP21675,L168,Bhubaneswar,Ahmedabad,C005,TCI Freight,1815,4117.0,17926.66,4.354,3,3,1,0,0,0,0,2024-02-22,FTL,General Cargo
SHP21676,L047,Surat,Kolkata,C002,GATI Express,2101,15252.7,77738.49,5.097,3,3,1,0,0,0,0,2024-04-22,FTL,FMCG
SHP21677,L251,Kolkata,Indore,C003,Delhivery Ltd,1667,22298.7,71402.4,3.202,3,3,1,0,0,0,0,2023-05-29,FTL,Auto Parts
SHP21678,L621,Pune,Indore,C003,Delhivery Ltd,665,21351.9,85576.79,4.008,2,2,1,0,0,0,0,2024-02-10,LTL,Auto Parts
SHP21679,L481,Agra,Nashik,C002,GATI Express,1180,24767.3,96691.26,3.904,3,3,1,0,0,1,0,2023-09-18,LTL,Electronics
SHP21680,L247,Indore,Chennai,C004,VRL Logistics,1514,17258.3,82098.33,4.757,3,3,1,0,0,0,0,2024-01-18,LTL,FMCG
SHP21681,L500,Indore,Rajkot,C007,Ekart Logistics,684,5867.2,18945.01,3.229,2,2,1,0,0,0,0,2023-04-19,LTL,Textiles
SHP21682,L104,Coimbatore,Patna,C003,Delhivery Ltd,2383,20941.6,107499.94,5.133,3,3,1,0,1,0,0,2024-05-31,FTL,Auto Parts
SHP21683,L123,Varanasi,Ranchi,C003,Delhivery Ltd,409,22938.2,101668.55,4.432,1,1,1,0,0,0,1,2023-11-07,FTL,FMCG
SHP21684,L217,Kochi,Indore,C002,GATI Express,1837,23813.0,63545.54,2.669,3,6,0,3,0,1,0,2023-07-10,FTL,FMCG
SHP21685,L535,Amritsar,Agra,C005,TCI Freight,746,11588.7,28002.18,2.416,2,2,1,0,0,0,0,2023-01-11,FTL,Electronics
SHP21686,L408,Vijayawada,Ahmedabad,C007,Ekart Logistics,1437,9685.4,29668.83,3.063,3,3,1,0,0,0,0,2023-02-12,LTL,FMCG
SHP21687,L289,Guwahati,Lucknow,C008,XpressBees,1399,8331.0,17567.09,2.109,3,3,1,0,0,0,0,2024-01-28,FTL,General Cargo
SHP21688,L393,Bhopal,Varanasi,C007,Ekart Logistics,792,17370.5,72449.07,4.171,2,2,1,0,0,0,0,2024-05-17,FTL,General Cargo
SHP21689,L588,Jaipur,Rajkot,C001,BlueDart Logistics,935,24087.8,112169.01,4.657,2,5,0,3,0,0,0,2023-03-26,LTL,Pharma
SHP21690,L400,Visakhapatnam,Varanasi,C008,XpressBees,1099,9806.4,31192.58,3.181,3,3,1,0,0,0,1,2023-11-27,LTL,Electronics
SHP21691,L619,Vijayawada,Jabalpur,C008,XpressBees,973,5805.6,19954.57,3.437,2,4,0,2,0,0,0,2023-01-29,LTL,Textiles
SHP21692,L622,Ranchi,Kolkata,C002,GATI Express,428,12800.8,46353.36,3.621,1,1,1,0,0,0,0,2023-02-19,LTL,Pharma
SHP21693,L020,Madurai,Dehradun,C008,XpressBees,2949,4761.0,17049.34,3.581,3,3,1,0,0,0,0,2023-12-06,FTL,General Cargo
SHP21694,L265,Nashik,Dehradun,C003,Delhivery Ltd,1587,24229.8,54974.32,2.269,3,3,1,0,0,0,0,2024-02-01,FTL,Pharma
SHP21695,L443,Bangalore,Rajkot,C001,BlueDart Logistics,1650,7905.8,21993.77,2.782,3,3,1,0,0,0,0,2024-05-20,LTL,Electronics
SHP21696,L003,Coimbatore,Bhubaneswar,C002,GATI Express,1818,2987.7,7431.06,2.487,3,3,1,0,0,0,0,2023-01-25,FTL,Electronics
SHP21697,L622,Kolkata,Ranchi,C006,Safexpress,428,19961.3,69962.5,3.505,1,1,1,0,0,0,0,2024-01-13,FTL,FMCG
SHP21698,L393,Bhopal,Varanasi,C007,Ekart Logistics,792,12104.6,36025.2,2.976,2,2,1,0,0,0,0,2023-03-08,FTL,Auto Parts
SHP21699,L263,Agra,Mangalore,C006,Safexpress,2109,12128.3,45783.09,3.775,3,3,1,0,0,0,0,2023-05-21,LTL,FMCG
SHP21700,L001,Dehradun,Jaipur,C003,Delhivery Ltd,565,2616.2,6942.79,2.654,2,2,1,0,0,0,0,2024-01-18,FTL,Electronics
SHP21701,L602,Indore,Madurai,C008,XpressBees,1875,2137.1,10183.27,4.765,3,3,1,0,0,0,0,2023-02-10,LTL,General Cargo
SHP21702,L340,Coimbatore,Hyderabad,C003,Delhivery Ltd,949,7858.4,36252.74,4.613,2,2,1,0,0,1,0,2024-06-06,FTL,Textiles
SHP21703,L420,Delhi,Kanpur,C005,TCI Freight,500,14846.5,30153.26,2.031,2,2,1,0,0,1,0,2023-09-07,FTL,General Cargo
SHP21704,L027,Patna,Kochi,C004,VRL Logistics,2557,16768.9,61608.34,3.674,3,3,1,0,0,0,0,2023-03-14,FTL,FMCG
SHP21705,L018,Noida,Kanpur,C003,Delhivery Ltd,471,21599.0,48338.11,2.238,1,1,1,0,0,1,0,2023-06-18,LTL,Textiles
SHP21706,L391,Visakhapatnam,Nashik,C006,Safexpress,1341,23471.4,114960.92,4.898,3,3,1,0,0,0,0,2023-02-13,FTL,Electronics
SHP21707,L412,Mumbai,Nagpur,C001,BlueDart Logistics,890,5218.8,23707.62,4.543,2,2,1,0,0,1,0,2023-08-19,LTL,General Cargo
SHP21708,L582,Kanpur,Guwahati,C007,Ekart Logistics,1477,16328.0,75827.32,4.644,3,3,1,0,0,0,1,2023-10-22,LTL,Electronics
SHP21709,L456,Guwahati,Amritsar,C007,Ekart Logistics,2262,15195.6,52586.01,3.461,3,3,1,0,0,0,0,2023-05-30,LTL,Textiles
SHP21710,L623,Lucknow,Vadodara,C005,TCI Freight,1203,10135.0,36747.23,3.626,3,3,1,0,0,0,1,2023-11-07,FTL,Textiles
SHP21711,L381,Bhopal,Mumbai,C005,TCI Freight,858,21456.8,78203.42,3.645,2,2,1,0,0,0,0,2023-05-21,FTL,General Cargo
SHP21712,L423,Patna,Pune,C002,GATI Express,1817,17439.9,94407.29,5.413,3,3,1,0,0,0,0,2023-03-06,FTL,Electronics
SHP21713,L341,Madurai,Thiruvananthapuram,C005,TCI Freight,256,21931.4,89491.48,4.081,1,1,1,0,0,0,1,2023-11-28,FTL,Pharma
SHP21714,L150,Visakhapatnam,Hyderabad,C006,Safexpress,663,24322.3,64976.12,2.671,2,2,1,0,0,0,1,2023-10-13,LTL,Electronics
SHP21715,L599,Madurai,Kolkata,C004,VRL Logistics,2324,19323.7,98877.95,5.117,3,6,0,3,0,0,0,2024-01-06,LTL,Textiles
SHP21716,L354,Bhopal,Jabalpur,C006,Safexpress,332,5509.4,19940.81,3.619,1,1,1,0,0,0,1,2023-10-26,LTL,Electronics
SHP21717,L119,Visakhapatnam,Kochi,C006,Safexpress,1484,4985.4,21268.57,4.266,3,3,1,0,0,0,0,2024-05-10,FTL,FMCG
SHP21718,L429,Mangalore,Patna,C006,Safexpress,2301,4085.3,16835.29,4.121,3,3,1,0,0,0,0,2024-02-07,LTL,Pharma
SHP21719,L448,Delhi,Agra,C004,VRL Logistics,227,20393.8,58975.57,2.892,1,1,1,0,0,0,1,2023-10-11,FTL,Auto Parts
SHP21720,L088,Ranchi,Nagpur,C004,VRL Logistics,894,7009.7,38101.38,5.436,2,2,1,0,0,0,0,2023-04-21,LTL,FMCG
SHP21721,L460,Patna,Nashik,C007,Ekart Logistics,1708,8172.0,20340.48,2.489,3,4,0,1,0,0,0,2023-03-13,FTL,Auto Parts
SHP21722,L624,Mangalore,Varanasi,C005,TCI Freight,2105,3621.8,8459.14,2.336,3,3,1,0,0,0,0,2023-02-10,FTL,General Cargo
SHP21723,L186,Jabalpur,Chandigarh,C001,BlueDart Logistics,1155,3230.1,17503.68,5.419,3,3,1,0,0,1,0,2023-09-04,LTL,Auto Parts
SHP21724,L194,Coimbatore,Visakhapatnam,C005,TCI Freight,1310,23232.4,75213.27,3.237,3,3,1,0,1,0,1,2023-11-21,LTL,Electronics
SHP21725,L487,Coimbatore,Chennai,C007,Ekart Logistics,557,5477.0,22768.1,4.157,2,2,1,0,0,0,1,2023-10-04,LTL,Auto Parts
SHP21726,L466,Guwahati,Dehradun,C002,GATI Express,1841,6531.7,22354.14,3.422,3,3,1,0,0,1,0,2023-06-27,LTL,Textiles
SHP21727,L585,Coimbatore,Thiruvananthapuram,C002,GATI Express,361,577.6,2512.02,4.349,1,1,1,0,0,0,0,2024-01-31,FTL,FMCG
SHP21728,L050,Kolkata,Kochi,C004,VRL Logistics,2474,2959.0,6767.2,2.287,3,3,1,0,0,0,0,2024-01-29,LTL,FMCG
SHP21729,L409,Vadodara,Jaipur,C005,TCI Freight,748,5525.7,24073.2,4.357,2,2,1,0,0,0,0,2023-12-17,LTL,Auto Parts
SHP21730,L514,Mumbai,Jaipur,C008,XpressBees,1192,12935.2,43431.9,3.358,3,3,1,0,0,0,0,2023-05-28,LTL,FMCG
SHP21731,L264,Amritsar,Rajkot,C003,Delhivery Ltd,1444,19807.7,53975.15,2.725,3,3,1,0,0,1,0,2023-09-12,FTL,Textiles
SHP21732,L585,Thiruvananthapuram,Coimbatore,C007,Ekart Logistics,361,15210.7,55427.72,3.644,1,3,0,2,0,0,0,2023-03-08,FTL,FMCG
SHP21733,L299,Kolkata,Jaipur,C007,Ekart Logistics,1766,14505.6,47263.92,3.258,3,7,0,4,0,0,0,2024-03-10,LTL,Auto Parts
SHP21734,L062,Agra,Kolkata,C005,TCI Freight,1516,9031.6,26570.3,2.942,3,3,1,0,0,1,0,2023-06-11,FTL,Pharma
SHP21735,L040,Chennai,Visakhapatnam,C004,VRL Logistics,785,21224.6,115187.29,5.427,2,2,1,0,0,0,0,2023-04-03,LTL,Pharma
SHP21736,L489,Chennai,Agra,C001,BlueDart Logistics,2062,6634.6,25466.17,3.838,3,3,1,0,0,0,0,2023-05-26,FTL,General Cargo
SHP21737,L357,Nashik,Mangalore,C003,Delhivery Ltd,1038,6112.7,18891.88,3.091,3,3,1,0,0,0,0,2023-04-05,FTL,FMCG
SHP21738,L417,Chandigarh,Hyderabad,C005,TCI Freight,1936,13924.5,73758.86,5.297,3,3,1,0,0,1,0,2023-07-20,FTL,Auto Parts
SHP21739,L535,Amritsar,Agra,C002,GATI Express,746,7091.6,33621.29,4.741,2,2,1,0,0,0,0,2024-01-13,FTL,FMCG
SHP21740,L133,Bangalore,Noida,C003,Delhivery Ltd,2255,6518.3,13236.14,2.031,3,3,1,0,0,1,0,2024-06-09,LTL,Electronics
SHP21741,L224,Jaipur,Raipur,C001,BlueDart Logistics,1114,10148.2,26228.07,2.585,3,3,1,0,0,1,0,2023-09-05,LTL,Textiles
SHP21742,L538,Surat,Mangalore,C008,XpressBees,1234,6521.8,17041.51,2.613,3,5,0,2,0,0,0,2023-02-13,LTL,FMCG
SHP21743,L264,Amritsar,Rajkot,C003,Delhivery Ltd,1444,514.0,1856.93,3.613,3,3,1,0,0,0,0,2024-02-09,FTL,FMCG
SHP21744,L060,Indore,Bhopal,C007,Ekart Logistics,218,22275.4,80930.33,3.633,1,1,1,0,0,0,0,2024-02-19,LTL,Pharma
SHP21745,L555,Madurai,Bhopal,C007,Ekart Logistics,1939,4588.9,22957.09,5.003,3,4,0,1,0,0,0,2024-01-12,LTL,Textiles
SHP21746,L014,Vijayawada,Dehradun,C007,Ekart Logistics,2024,9873.0,30095.99,3.048,3,7,0,4,0,0,0,2023-01-17,LTL,Auto Parts
SHP21747,L050,Kochi,Kolkata,C003,Delhivery Ltd,2474,11523.5,46860.37,4.067,3,3,1,0,0,0,1,2023-11-06,FTL,FMCG
SHP21748,L157,Rajkot,Visakhapatnam,C003,Delhivery Ltd,1823,901.3,2518.91,2.795,3,3,1,0,0,0,0,2024-04-22,FTL,Pharma
SHP21749,L138,Bhubaneswar,Surat,C004,VRL Logistics,1762,11850.8,40948.07,3.455,3,5,0,2,0,0,0,2023-04-14,FTL,General Cargo
SHP21750,L603,Thiruvananthapuram,Vadodara,C001,BlueDart Logistics,2064,9088.6,47105.05,5.183,3,3,1,0,0,0,0,2023-03-21,LTL,Textiles
SHP21751,L102,Thiruvananthapuram,Surat,C008,XpressBees,1927,1492.8,8113.0,5.435,3,3,1,0,0,0,0,2023-12-06,LTL,Pharma
SHP21752,L096,Hyderabad,Mumbai,C003,Delhivery Ltd,807,770.9,1815.13,2.355,2,2,1,0,0,0,0,2023-03-03,LTL,Pharma
SHP21753,L224,Jaipur,Raipur,C004,VRL Logistics,1114,15951.5,52630.9,3.299,3,3,1,0,0,0,0,2024-04-16,FTL,Pharma
SHP21754,L063,Ahmedabad,Mumbai,C005,TCI Freight,565,9515.2,45713.72,4.804,2,2,1,0,0,0,0,2024-05-14,FTL,FMCG
SHP21755,L178,Nashik,Raipur,C001,BlueDart Logistics,1072,16824.8,65918.96,3.918,3,3,1,0,0,1,0,2023-06-07,LTL,FMCG
SHP21756,L346,Vadodara,Pune,C008,XpressBees,557,18420.5,77793.76,4.223,2,4,0,2,0,0,0,2024-01-29,FTL,General Cargo
SHP21757,L134,Mangalore,Nagpur,C004,VRL Logistics,1320,1526.3,4670.76,3.06,3,3,1,0,0,1,0,2023-07-18,FTL,Electronics
SHP21758,L131,Nagpur,Noida,C007,Ekart Logistics,1093,13902.9,40221.33,2.893,3,3,1,0,1,0,0,2023-03-09,FTL,Electronics
SHP21759,L625,Chennai,Lucknow,C005,TCI Freight,1982,18317.3,87090.38,4.755,3,3,1,0,0,1,0,2023-06-19,FTL,Electronics
SHP21760,L466,Guwahati,Dehradun,C002,GATI Express,1841,16900.7,81814.84,4.841,3,3,1,0,0,0,0,2024-01-17,LTL,Textiles
SHP21761,L099,Patna,Madurai,C006,Safexpress,2464,15972.4,50199.11,3.143,3,3,1,0,0,1,0,2024-06-16,FTL,Textiles
SHP21762,L031,Mangalore,Visakhapatnam,C004,VRL Logistics,1361,20465.8,72010.08,3.519,3,3,1,0,0,0,1,2023-11-04,FTL,General Cargo
SHP21763,L626,Guwahati,Rajkot,C001,BlueDart Logistics,2808,23826.5,72699.39,3.051,3,3,1,0,0,1,0,2023-06-01,FTL,Textiles
SHP21764,L153,Indore,Coimbatore,C004,VRL Logistics,1698,22078.3,63377.59,2.871,3,3,1,0,0,1,0,2024-06-01,FTL,Electronics
SHP21765,L389,Surat,Nashik,C007,Ekart Logistics,220,10772.6,34033.29,3.159,1,3,0,2,0,0,0,2023-03-09,LTL,Electronics
SHP21766,L009,Mumbai,Chandigarh,C007,Ekart Logistics,1753,10445.2,36689.67,3.513,3,3,1,0,0,0,0,2023-12-08,LTL,Pharma
SHP21767,L236,Surat,Dehradun,C005,TCI Freight,1479,6274.2,31853.3,5.077,3,3,1,0,0,1,0,2023-08-08,FTL,Textiles
SHP21768,L401,Rajkot,Kolkata,C004,VRL Logistics,2350,7518.5,31104.07,4.137,3,3,1,0,0,0,0,2023-12-01,FTL,FMCG
SHP21769,L209,Vadodara,Agra,C002,GATI Express,948,2511.3,12020.79,4.787,2,6,0,4,0,0,0,2023-04-05,FTL,FMCG
SHP21770,L300,Noida,Chandigarh,C001,BlueDart Logistics,327,12044.6,25467.06,2.114,1,1,1,0,0,0,0,2024-01-01,FTL,Pharma
SHP21771,L373,Jabalpur,Agra,C001,BlueDart Logistics,629,4547.9,14026.57,3.084,2,3,0,1,0,0,0,2023-01-01,FTL,Pharma
SHP21772,L103,Hyderabad,Chennai,C007,Ekart Logistics,670,20692.7,76899.46,3.716,2,2,1,0,0,1,0,2024-06-22,FTL,Pharma
SHP21773,L505,Amritsar,Vijayawada,C003,Delhivery Ltd,2308,2091.1,8618.65,4.122,3,3,1,0,0,1,0,2024-06-11,LTL,FMCG
SHP21774,L123,Varanasi,Ranchi,C004,VRL Logistics,409,17381.3,36711.36,2.112,1,1,1,0,0,0,0,2024-04-29,FTL,Electronics
SHP21775,L627,Kolkata,Ahmedabad,C005,TCI Freight,2105,7694.5,34392.88,4.47,3,3,1,0,0,1,0,2023-08-29,LTL,Pharma
SHP21776,L292,Vijayawada,Pune,C004,VRL Logistics,968,6396.7,16123.03,2.521,2,2,1,0,0,0,0,2023-05-01,LTL,General Cargo
SHP21777,L303,Noida,Varanasi,C008,XpressBees,857,3589.7,16260.24,4.53,2,2,1,0,0,0,1,2023-11-24,FTL,Pharma
SHP21778,L521,Visakhapatnam,Guwahati,C007,Ekart Logistics,1666,10542.1,55394.06,5.255,3,3,1,0,0,0,1,2023-11-06,LTL,Auto Parts
SHP21779,L022,Kochi,Guwahati,C001,BlueDart Logistics,3149,9423.1,31734.93,3.368,3,3,1,0,0,1,0,2023-09-16,LTL,Pharma
SHP21780,L628,Vadodara,Bangalore,C008,XpressBees,1488,11855.8,63818.99,5.383,3,3,1,0,0,0,0,2024-04-05,LTL,FMCG
SHP21781,L444,Kanpur,Pune,C007,Ekart Logistics,1437,16630.9,89029.0,5.353,3,3,1,0,0,1,0,2023-07-08,LTL,Textiles
SHP21782,L620,Delhi,Bangalore,C005,TCI Freight,2270,10687.1,39586.4,3.704,3,3,1,0,0,0,0,2023-05-24,LTL,Pharma
SHP21783,L342,Visakhapatnam,Raipur,C008,XpressBees,570,23948.0,123944.65,5.176,2,2,1,0,0,0,0,2023-01-10,LTL,Textiles
SHP21784,L332,Surat,Pune,C006,Safexpress,418,8760.9,20729.08,2.366,1,1,1,0,0,1,0,2023-07-26,FTL,Auto Parts
SHP21785,L260,Kochi,Noida,C006,Safexpress,2678,17168.7,85881.43,5.002,3,3,1,0,0,0,0,2024-02-05,LTL,General Cargo
SHP21786,L187,Raipur,Hyderabad,C007,Ekart Logistics,705,19357.9,88261.35,4.559,2,5,0,3,0,0,0,2024-04-12,LTL,Textiles
SHP21787,L242,Lucknow,Vijayawada,C006,Safexpress,1489,938.9,3814.39,4.063,3,3,1,0,0,0,0,2024-03-03,LTL,Electronics
SHP21788,L003,Bhubaneswar,Coimbatore,C006,Safexpress,1818,20952.7,58251.62,2.78,3,3,1,0,0,0,0,2023-02-09,FTL,Pharma
SHP21789,L404,Coimbatore,Mangalore,C007,Ekart Logistics,405,7001.5,27008.99,3.858,1,5,0,4,0,0,0,2023-01-03,LTL,Auto Parts
SHP21790,L598,Nashik,Chandigarh,C002,GATI Express,1595,20158.6,59623.52,2.958,3,3,1,0,0,0,0,2024-03-02,FTL,Auto Parts
SHP21791,L224,Jaipur,Raipur,C005,TCI Freight,1114,19338.1,83571.53,4.322,3,3,1,0,0,1,0,2024-06-30,LTL,Textiles
SHP21792,L262,Indore,Thiruvananthapuram,C002,GATI Express,2058,21453.2,112408.38,5.24,3,3,1,0,0,1,0,2023-07-01,FTL,General Cargo
SHP21793,L019,Bhopal,Hyderabad,C001,BlueDart Logistics,866,17284.6,39389.34,2.279,2,2,1,0,0,0,0,2023-01-22,FTL,FMCG
SHP21794,L303,Varanasi,Noida,C005,TCI Freight,857,4641.1,14030.55,3.023,2,2,1,0,0,0,0,2024-03-12,LTL,Pharma
SHP21795,L386,Kochi,Chennai,C006,Safexpress,722,2891.3,15211.4,5.261,2,2,1,0,0,0,0,2023-03-12,LTL,Auto Parts
SHP21796,L518,Amritsar,Chennai,C002,GATI Express,2769,21399.2,43047.67,2.012,3,3,1,0,0,0,1,2023-10-04,FTL,General Cargo
SHP21797,L333,Bangalore,Dehradun,C008,XpressBees,2516,8769.5,32899.84,3.752,3,3,1,0,0,1,0,2024-06-07,LTL,Electronics
SHP21798,L466,Dehradun,Guwahati,C005,TCI Freight,1841,19744.7,64109.2,3.247,3,5,0,2,0,1,0,2023-07-13,FTL,Auto Parts
SHP21799,L555,Bhopal,Madurai,C001,BlueDart Logistics,1939,22817.5,95176.29,4.171,3,3,1,0,0,0,0,2023-03-06,FTL,General Cargo
SHP21800,L415,Chennai,Noida,C006,Safexpress,2260,4428.3,21491.7,4.853,3,3,1,0,0,0,0,2023-12-26,FTL,FMCG
SHP21801,L311,Jaipur,Ahmedabad,C007,Ekart Logistics,703,19920.3,69988.09,3.513,2,2,1,0,0,0,0,2024-02-17,FTL,FMCG
SHP21802,L386,Kochi,Chennai,C004,VRL Logistics,722,15716.3,58024.28,3.692,2,2,1,0,0,1,0,2023-08-21,FTL,Auto Parts
SHP21803,L428,Guwahati,Jabalpur,C008,XpressBees,1608,9988.3,42438.75,4.249,3,3,1,0,0,0,0,2024-04-08,LTL,Auto Parts
SHP21804,L629,Hyderabad,Delhi,C006,Safexpress,1628,919.5,3977.79,4.326,3,3,1,0,0,0,0,2023-01-08,FTL,Textiles
SHP21805,L199,Mumbai,Patna,C002,GATI Express,1881,3785.0,8841.46,2.336,3,3,1,0,0,0,0,2023-05-20,FTL,Pharma
SHP21806,L074,Patna,Ranchi,C006,Safexpress,319,3433.9,16612.87,4.838,1,1,1,0,0,1,0,2023-09-09,LTL,General Cargo
SHP21807,L180,Vijayawada,Indore,C007,Ekart Logistics,1101,7689.6,38488.75,5.005,3,6,0,3,0,0,0,2023-05-21,FTL,Auto Parts
SHP21808,L575,Madurai,Rajkot,C003,Delhivery Ltd,2058,7376.4,36690.8,4.974,3,3,1,0,0,0,0,2024-01-08,LTL,Pharma
SHP21809,L630,Amritsar,Ranchi,C005,TCI Freight,1782,18596.4,63674.97,3.424,3,6,0,3,0,0,0,2023-04-06,LTL,Textiles
SHP21810,L631,Kanpur,Bhopal,C002,GATI Express,599,9382.0,21888.68,2.333,2,2,1,0,0,0,0,2023-05-07,LTL,Pharma
SHP21811,L536,Bangalore,Coimbatore,C002,GATI Express,287,6172.2,18317.87,2.968,1,1,1,0,0,0,0,2023-03-23,FTL,Auto Parts
SHP21812,L060,Indore,Bhopal,C005,TCI Freight,218,22704.8,97690.78,4.303,1,5,0,4,0,0,0,2023-02-11,FTL,FMCG
SHP21813,L499,Vijayawada,Nashik,C002,GATI Express,1062,16618.5,48886.12,2.942,3,4,0,1,0,0,0,2023-01-05,FTL,General Cargo
SHP21814,L069,Varanasi,Guwahati,C001,BlueDart Logistics,1140,11996.0,39154.33,3.264,3,3,1,0,0,1,0,2023-09-11,LTL,General Cargo
SHP21815,L395,Agra,Ahmedabad,C003,Delhivery Ltd,932,5035.7,26253.98,5.214,2,2,1,0,0,0,0,2023-01-18,FTL,FMCG
SHP21816,L027,Patna,Kochi,C003,Delhivery Ltd,2557,4649.6,24877.78,5.351,3,3,1,0,0,0,0,2024-02-22,LTL,Auto Parts
SHP21817,L352,Delhi,Bhopal,C005,TCI Freight,767,14628.9,66627.02,4.554,2,2,1,0,0,1,0,2023-09-01,FTL,General Cargo
SHP21818,L205,Chandigarh,Kolkata,C004,VRL Logistics,1900,15524.8,52156.25,3.36,3,3,1,0,0,0,0,2023-05-20,LTL,Auto Parts
SHP21819,L011,Rajkot,Nashik,C005,TCI Freight,524,7099.3,29514.25,4.157,2,2,1,0,0,1,0,2023-09-19,FTL,Textiles
SHP21820,L316,Guwahati,Delhi,C002,GATI Express,1892,10435.9,27854.22,2.669,3,3,1,0,0,1,0,2023-07-08,FTL,Auto Parts
SHP21821,L020,Dehradun,Madurai,C003,Delhivery Ltd,2949,17921.2,50322.64,2.808,3,3,1,0,0,0,0,2023-03-15,FTL,Pharma
SHP21822,L368,Rajkot,Kanpur,C004,VRL Logistics,1390,7275.5,17418.62,2.394,3,5,0,2,0,0,0,2023-01-15,LTL,FMCG
SHP21823,L125,Nagpur,Varanasi,C006,Safexpress,798,5555.2,13917.68,2.505,2,2,1,0,0,0,0,2024-01-13,LTL,Auto Parts
SHP21824,L108,Mumbai,Nashik,C007,Ekart Logistics,179,16658.2,72981.25,4.381,1,1,1,0,0,0,0,2023-05-30,FTL,Textiles
